更新时间,#genre#
齐齐哈尔新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
齐齐哈尔经济法制,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
双鸭山综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8$订阅源-cache:http://live.qthnews.org.cn:1935

🌊港·澳·台,#genre#
翡翠台,http://49.234.31.101:7004udp://@224.9.2.10:5000$北京酒店源|cache:http://49.234.31.101:7004
翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0401&tk=2aca1ad9a849$订阅源-cache:http://kkk.jjjj.jiduo.me
翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5022&tk=e503191f8e20$订阅源-cache:http://kkk.jjjj.jiduo.me
翡翠台,http://119.125.134.212:9902/tsfile/live/1007_1.m3u8$订阅源-cache:http://119.125.134.212:9902
明珠台,http://49.234.31.101:7004udp://@224.9.2.100:5000$北京酒店源|cache:http://49.234.31.101:7004
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720$订阅源-cache:http://r.jdshipin.com
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$订阅源-cache:http://aktv.top
明珠台,http://php.jdshipin.com:8880/iptv.php?id=mzt$订阅源-cache:http://php.jdshipin.com:8880
凤凰中文,http://49.234.31.101:7004udp://@224.9.2.5:5000$北京酒店源|cache:http://49.234.31.101:7004
凤凰中文,http://60.164.128.167:8029/rtp/239.255.30.50:8231$组播源-cache:http://60.164.128.167:8029
凤凰中文,http://wouu.net:9977/rtp/239.93.0.162:2192?Cf=cfss.cc$组播源-cache:http://wouu.net:9977
凤凰中文,http://www.lebaobei.top:6868/rtp/239.255.30.50:8231$组播源-cache:http://www.lebaobei.top:6868
凤凰中文,http://202.168.187.208:9089/tsfile/live/1009_1.m3u8$订阅源-cache:http://202.168.187.208:9089
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8345&tk=2aca1ad9a849$订阅源-cache:http://kkk.jjjj.jiduo.me
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8654&tk=e503191f8e20$订阅源-cache:http://kkk.jjjj.jiduo.me
凤凰资讯,http://60.164.128.167:8029/rtp/239.255.30.70:8231$组播源-cache:http://60.164.128.167:8029
凤凰资讯,http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc$组播源-cache:http://wouu.net:9977
凤凰资讯,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.183:9086$组播源-cache:http://e1.woc.iiiya.cn:8888
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5282&tk=2aca1ad9a849$订阅源-cache:http://kkk.jjjj.jiduo.me
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1581&tk=e503191f8e20$订阅源-cache:http://kkk.jjjj.jiduo.me
凤凰资讯,http://wouu.net:9977/udp/239.93.0.118:2191$订阅源-cache:http://wouu.net:9977
凤凰香港,http://60.164.128.167:8029/rtp/239.255.30.123:8231$组播源-cache:http://60.164.128.167:8029
凤凰香港,http://www.lebaobei.top:6868/rtp/239.255.30.123:8231$组播源-cache:http://www.lebaobei.top:6868
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5588&tk=2aca1ad9a849$订阅源-cache:http://kkk.jjjj.jiduo.me
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5454&tk=e503191f8e20$订阅源-cache:http://kkk.jjjj.jiduo.me
凤凰香港,http://r.jdshipin.com/yDoTN$订阅源-cache:http://r.jdshipin.com
凤凰卫视,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=phoenixtv_hd$订阅源-cache:http://cookies.elementfx.com
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$订阅源-cache:http://php.jdshipin.com
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源-cache:http://php.jdshipin.com:8880
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF$订阅源-cache:http://185.243.7.13:80
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA$订阅源-cache:http://185.243.7.13:80
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$订阅源-cache:http://38.64.72.148
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$订阅源-cache:http://zhibo.hkstv.tv:80
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源-cache:http://zhibo.hkstv.tv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8$订阅源-cache:http://zhibo.hkstv.tv
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$订阅源-cache:https://cdn.iptv8k.top
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$订阅源-cache:https://cdn.iptv8k.top
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8$订阅源-cache:https://cloud.yumixiu768.com
J2,http://r.jdshipin.com/ndGgS$订阅源-cache:http://r.jdshipin.com
J2,http://r.jdshipin.com/Nr5jq$订阅源-cache:http://r.jdshipin.com
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn$订阅源-cache:http://fm1077.serv00.net
Viutv,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8$订阅源-cache:http://aktv.top
Viutv,http://php.jdshipin.com/TVOD/iptv.php?id=viutv$订阅源-cache:http://php.jdshipin.com
Viutv,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$订阅源-cache:http://php.jdshipin.com:8880
无线新闻,http://r.jdshipin.com/CkuBd$订阅源-cache:http://r.jdshipin.com
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$订阅源-cache:http://aktv.top
无线新闻,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8$订阅源-cache:http://aktv.top
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8$订阅源-cache:http://aktv.top
三立新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-14$订阅源-cache:http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$订阅源-cache:https://raw.githubusercontent.com-1920x1080
东森综合,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvzhonghe$订阅源-cache:http://cookies.elementfx.com
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$订阅源-cache:https://cdn.iptv8k.top
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$订阅源-cache:https://cdn.iptv8k.top
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$订阅源-cache:https://cdn.iptv8k.top
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$订阅源-cache:https://cdn.iptv8k.top
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$订阅源-cache:http://38.64.72.148:80-1920x1080
东森电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvmovie$订阅源-cache:http://cookies.elementfx.com
靖天资讯,https://litv.zapi.us.kg/?id=4gtv-4gtv065$订阅源-cache:https://litv.zapi.us.kg
靖天资讯,http://litv.zapi.us.kg/?id=4gtv-4gtv065$订阅源-cache:http://litv.zapi.us.kg

🎬电影频道,#genre#
CHC家庭影院,http://183.94.146.109:2222/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://183.94.146.109:2222
CHC家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3804&tk=2aca1ad9a849$订阅源-cache:http://kkk.jjjj.jiduo.me
CHC家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4550&tk=e503191f8e20$订阅源-cache:http://kkk.jjjj.jiduo.me
CHC家庭影院,http://[2001:250:5800:1005::155]:80/liverespath/449d51febadb152094085d373b9af94a6ac5f1dd/index.m3u8$订阅源-cache:http://[2001:250:5800:1005::155]:80-IPv6
CHC家庭影院,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002028/index.m3u8?IASHttpSessionId=$订阅源-cache:http://[2409:8087:3c02:21:0:1:0:100a]:6410-IPv6
CHC家庭影院,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002028/index.m3u8?IASHttpSessionId=$订阅源-cache:http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410-IPv6
CHC家庭影院,http://119.125.134.212:9902/tsfile/live/1027_1.m3u8$订阅源-cache:http://119.125.134.212:9902
CHC动作电影,http://183.94.146.109:2222/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://183.94.146.109:2222
CHC动作电影,http://ds920.dsmynas.net:5555/rtp/226.0.2.94:8012%24%E5%B1%B1%E8%A5%BFuni2+$组播源-cache:http://ds920.dsmynas.net:5555
CHC动作电影,http://124.230.56.27:55555/udp/239.76.252.243:9000$订阅源-cache:http://124.230.56.27:55555
CHC动作电影,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002030/index.m3u8?IASHttpSessionId=$订阅源-cache:http://[2409:8087:3c02:21:0:1:0:100a]:6410-IPv6
CHC动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$订阅源-cache:http://[2409:8087:1a01:df::7005]:80-IPv6
CHC动作电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
CHC动作电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0848&tk=2aca1ad9a849$订阅源-cache:http://kkk.jjjj.jiduo.me
CHC动作电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6191&tk=e503191f8e20$订阅源-cache:http://kkk.jjjj.jiduo.me
CHC高清电影,http://220.249.114.102:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
CHC高清电影,http://183.94.146.109:2222/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://183.94.146.109:2222
CHC高清电影,http://www.yao87.com:4022/udp/239.76.245.242:1234$订阅源-cache:http://www.yao87.com:4022
淘剧场,http://222.129.33.14:8888/rtp/239.3.1.95:8001$组播源-cache:http://222.129.33.14:8888
淘剧场,http://114.246.180.128:4022/rtp/239.3.1.95:8001$组播源-cache:http://114.246.180.128:4022
淘剧场,http://111.196.131.46:20000/rtp/239.3.1.95:8001$组播源-cache:http://111.196.131.46:20000
淘娱乐,http://222.129.33.14:8888/rtp/239.3.1.100:8001$组播源-cache:http://222.129.33.14:8888
淘娱乐,http://114.246.180.128:4022/rtp/239.3.1.100:8001$组播源-cache:http://114.246.180.128:4022
淘娱乐,http://111.196.131.46:20000/rtp/239.3.1.100:8001$组播源-cache:http://111.196.131.46:20000
淘电影,http://221.222.162.206:8888/rtp/239.3.1.250:8001$组播源-cache:http://221.222.162.206:8888
淘电影,http://123.113.187.204:8000/rtp/239.3.1.250:8001$组播源-cache:http://123.113.187.204:8000
淘电影,http://123.113.237.160:8888/rtp/239.3.1.250:8001$组播源-cache:http://123.113.237.160:8888
淘电影,http://221.222.162.206:8888/udp/239.3.1.250:8001$订阅源-cache:http://221.222.162.206:8888
淘电影,http://123.113.187.204:8000/udp/239.3.1.250:8001$订阅源-cache:http://123.113.187.204:8000
淘电影,http://123.113.237.160:8888/udp/239.3.1.250:8001$订阅源-cache:http://123.113.237.160:8888
NewTV惊悚悬疑,http://[2409:8087:74d9:21::6]/270000001128/9900000113/index.m3u8$订阅源-cache:index.m3u8-IPv6
NewTV惊悚悬疑,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010077/1.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
NewTV惊悚悬疑,http://[2409:8087:74d9:21::6]:80/270000001128/9900000113/index.m3u8$订阅源-cache:http://[2409:8087:74d9:21::6]:80-IPv6
NewTV动作电影,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000018653$订阅源-cache:http://www.72444165.xyz:5005
NewTV动作电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/8103864434730665389/1.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
NewTV动作电影,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3$订阅源-cache:http://[2409:8087:5e08:24::11]:6610-IPv6
NewTV动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
黑莓电影,http://112.102.217.173:9003//hls/99/index.m3u8$订阅源-cache:http://112.102.217.173:9003
黑莓电影,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000095/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000018$订阅源-cache:http://[2409:8087:74f0:22::4]:6410-IPv6
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/index.m3u8$订阅源-cache:http://[2409:8087:1a0b:df::4014]:80-IPv6
黑莓电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225743/2.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
靖天映画,http://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv055/litv-pc/4gtv-4gtv055-avc1_6000000=1-mp4a_134000_zho=8-begin=3128564000000000-dur=40000000-seq=78214100.ts$订阅源-cache:http://litv.zapi.us.kg
靖天映画,https://litv.zapi.us.kg/?id=4gtv-4gtv055$订阅源-cache:https://litv.zapi.us.kg
靖天映画,https://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv055/litv-pc/4gtv-4gtv055-avc1_6000000=1-mp4a_134000_zho=8-begin=3128564040000000-dur=40000000-seq=78214101.ts$订阅源-cache:https://litv.zapi.us.kg
靖天戏剧,http://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv058/litv-pc/4gtv-4gtv058-avc1_6000000=1-mp4a_134000_zho=8-begin=3128564000000000-dur=40000000-seq=78214100.ts$订阅源-cache:http://litv.zapi.us.kg
靖天戏剧,https://litv.zapi.us.kg/?id=4gtv-4gtv058$订阅源-cache:https://litv.zapi.us.kg
靖天戏剧,https://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv058/litv-pc/4gtv-4gtv058-avc1_6000000=1-mp4a_134000_zho=8-begin=3128563960000000-dur=40000000-seq=78214099.ts$订阅源-cache:https://litv.zapi.us.kg
经典电影,http://49.234.31.101:7004udp://@224.9.2.47:5000$北京酒店源|cache:http://49.234.31.101:7004
经典电影,http://221.222.162.206:8888/rtp/239.3.1.195:9024$组播源-cache:http://221.222.162.206:8888
经典电影,http://123.113.187.204:8000/rtp/239.3.1.195:9024$组播源-cache:http://123.113.187.204:8000
经典电影,http://123.113.237.160:8888/rtp/239.3.1.195:9024$组播源-cache:http://123.113.237.160:8888
经典电影,http://221.222.162.206:8888/udp/239.3.1.195:9024$订阅源-cache:http://221.222.162.206:8888
经典电影,http://123.113.187.204:8000/udp/239.3.1.195:9024$订阅源-cache:http://123.113.187.204:8000
经典电影,http://123.113.237.160:8888/udp/239.3.1.195:9024$订阅源-cache:http://123.113.237.160:8888
IPTV经典电影,http://coolcat.synology.me:4022/rtp/239.3.1.195:9024$组播源-cache:http://coolcat.synology.me:4022
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193$组播源-cache:http://wouu.net:9977
星空卫视,http://222.210.153.89:8888/udp/239.93.0.156:2193$订阅源-cache:http://222.210.153.89:8888
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193$订阅源-cache:http://wouu.net:9977
星空卫视,http://wouu.net:9977/udp/239.93.1.10:2193$订阅源-cache:http://wouu.net:9977
东森电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvmovie$订阅源-cache:http://cookies.elementfx.com
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$订阅源-cache:https://cdn.iptv8k.top
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$订阅源-cache:https://cdn.iptv8k.top
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$订阅源-cache:http://38.64.72.148:80-1920x1080

🎥咪咕直播,#genre#
咪咕直播1,http://111.13.111.242/000000001000/3000000001000005308/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播1,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
咪咕直播2,http://111.13.111.242/000000001000/3000000001000005969/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播2,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
咪咕直播3,http://111.13.111.242/000000001000/3000000001000007218/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播3,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
咪咕直播4,http://111.13.111.242/000000001000/3000000001000008001/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播4,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
咪咕直播5,http://111.13.111.242/000000001000/3000000001000008176/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播5,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
咪咕直播6,http://111.13.111.242/000000001000/3000000001000008379/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播7,http://111.13.111.242/000000001000/3000000001000010129/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播8,http://111.13.111.242/000000001000/3000000001000010948/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播9,http://111.13.111.242/000000001000/3000000001000026778/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播10,http://111.13.111.242/000000001000/3000000001000028638/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播11,http://111.13.111.242/000000001000/3000000001000031494/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播12,http://111.13.111.242/000000001000/3000000010000000097/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播13,http://111.13.111.242/000000001000/3000000010000002019/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播14,http://111.13.111.242/000000001000/3000000010000002032/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播15,http://111.13.111.242/000000001000/3000000010000002809/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播16,http://111.13.111.242/000000001000/3000000010000003915/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播17,http://111.13.111.242/000000001000/3000000010000004193/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播18,http://111.13.111.242/000000001000/3000000010000004464/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播19,http://111.13.111.242/000000001000/3000000010000005837/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播20,http://111.13.111.242/000000001000/3000000010000006077/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播21,http://111.13.111.242/000000001000/3000000010000006658/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播22,http://111.13.111.242/000000001000/3000000010000006944/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播23,http://111.13.111.242/000000001000/3000000010000007692/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播24,http://111.13.111.242/000000001000/3000000010000009788/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播25,http://111.13.111.242/000000001000/3000000010000010833/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播26,http://111.13.111.242/000000001000/3000000010000011112/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播27,http://111.13.111.242/000000001000/3000000010000011297/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播28,http://111.13.111.242/000000001000/3000000010000011518/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播29,http://111.13.111.242/000000001000/3000000010000011763/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播30,http://111.13.111.242/000000001000/3000000010000011873/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播31,http://111.13.111.242/000000001000/3000000010000012398/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播32,http://111.13.111.242/000000001000/3000000010000012450/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播33,http://111.13.111.242/000000001000/3000000010000012558/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播34,http://111.13.111.242/000000001000/3000000010000012616/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播35,http://111.13.111.242/000000001000/3000000010000015470/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播36,http://111.13.111.242/000000001000/3000000010000015560/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播37,http://111.13.111.242/000000001000/3000000010000017389/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播38,http://111.13.111.242/000000001000/3000000010000017678/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播39,http://111.13.111.242/000000001000/3000000010000017997/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播40,http://111.13.111.242/000000001000/3000000010000019380/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播41,http://111.13.111.242/000000001000/3000000010000019839/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播42,http://111.13.111.242/000000001000/3000000010000020168/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播43,http://111.13.111.242/000000001000/3000000010000021904/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播44,http://111.13.111.242/000000001000/3000000010000023434/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242
咪咕直播45,http://111.13.111.242/000000001000/3000000010000024205/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=$订阅源-cache:http://111.13.111.242

🏀体育频道,#genre#
CCTV-5,http://59.173.183.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://59.173.183.242:9901
CCTV-5,http://220.249.114.102:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://220.249.114.102:9901
CCTV-5,http://59.173.243.210:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.243.210:9901
CCTV-5,http://mom.cloudns.be:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
CCTV-5,http://221.222.162.206:8888/rtp/239.3.1.173:8001$组播源-cache:http://221.222.162.206:8888
